URL	Email	Billing	SSN	Ads	Location	Children	Law	Change	Choice	Aggregation
http://www.citizensholdingcompany.com/privacy-policy/	2	3	3	2	3	3	1	2	1	2
https://www.manulife.com/en/privacy-policy.html	2	2	3	2	3	3	2	1	1	2
http://www.marcusmillichap.com/about-us/privacy-policy	1	2	3	2	3	3	1	2	2	2
http://corporate.phh.com/phoenix.zhtml?c=187859&p=irol-privacy	2	3	3	2	3	3	1	2	1	2
http://www.usfunds.com/privacy-policy/#.VddtEYs6JUQ	2	2	2	2	3	3	2	2	1	2
http://www.emcore.com/privacy	2	3	3	2	3	3	1	2	3	2
http://www.techdata.com/content/visitor/abouttd/privacy.aspx	2	2	2	2	3	3	2	2	1	2
https://legal.yandex.com/confidential	2	3	3	2	3	3	1	2	3	2
https://www.groupon.com/privacy	2	2	3	1	2	3	1	2	3	2
http://www.idt.com/legal/privacy-policy	2	2	3	2	3	3	1	2	1	2
http://www.education.com/privacy	1	2	3	2	3	3	2	2	3	2
http://www2.ed.gov/notices/privacy/index.html?src=ft	2	3	3	3	3	2	1	2	1	2
http://www.edutopia.org/privacy-policy	1	2	3	2	3	3	1	2	2	2
https://www.coursera.org/about/privacy	2	2	3	2	3	3	1	2	1	2
http://www.openculture.com/privacy_policy	2	3	3	2	2	3	1	2	1	2
https://www.tdi.texas.gov/commissioner/privacy.html	2	3	3	3	3	2	1	1	2	2
https://www.dshs.state.tx.us/policy/privacy.shtm	2	3	3	3	3	2	1	1	1	2
https://www.tahc.texas.gov/web_policy.html	1	3	3	3	3	2	1	2	1	2
https://www.federalreserve.gov/privacy.htm	2	2	3	2	3	2	2	2	1	2
https://www.usajobs.gov/Help	1	2	2	2	3	3	1	1	1	2
https://www.amazon.com/gp/help/customer/display.html?nodeId=468496	2	2	3	3	2	1	3	1	1	3
https://www.cvs.com/help/privacy_policy.jsp	2	2	2	2	2	3	2	1	1	1
https://help.netflix.com/legal/privacy	2	2	2	3	3	1	3	1	1	2
https://www.bankofamerica.com/privacy/online-privacy-notice.go	2	2	2	1	1	3	3	1	2	3
https://duckduckgo.com/privacy	1	1	1	1	1	1	2	1	1	1
https://www.startpage.com/en/search/privacy-policy.html	1	1	1	1	3	3	1	1	1	2
https://help.instagram.com/519522125107875	2	1	1	2	2	3	2	2	1	2
https://www.dropbox.com/terms#privacy	1	1	1	2	2	3	3	2	1	2
https://privacy.microsoft.com/en-US/privacystatement	1	1	1	2	2	3	2	1	1	2
https://privacy.xing.com/en/privacy-policy	2	2	3	2	3	3	2	2	1	2
https://bitly.com/pages/privacy	1	1	1	2	1	3	2	1	1	2
https://docviewer.zoosk.com/legal-privacy-en.html	1	2	1	2	1	1	2	1	1	2
https://evernote.com/privacy/policy	1	1	1	2	2	3	2	2	1	2
https://automattic.com/privacy/	2	2	1	2	2	3	2	2	1	2
http://about.couchsurfing.com/about/privacy-policy/	2	2	1	2	2	1	2	1	1	2
https://www.olxgroup.com/privacy-statement	2	3	3	2	3	2	2	1	2	2
https://www.jagex.com/en-GB/terms/privacy	2	3	3	2	3	3	2	2	1	2
https://xms.me/privacy.html	1	1	1	3	2	1	2	1	1	3
https://www.internetbrands.com/privacy/privacy-highlights.html?site=www.vbulletin.com	1	1	1	3	2	3	2	1	1	2
https://www.whatsapp.com/legal/	2	1	3	2	2	1	1	2	1	2
https://about.crunchbase.com/terms-of-service/privacy-policy/	2	2	3	2	2	3	2	2	1	2
https://ifttt.com/terms	1	1	1	2	3	1	2	1	1	2
https://www.maine.gov/portal/policies/privacy.html	1	1	1	1	1	1	2	1	1	2
https://account.app.net/legal/privacy/	1	1	1	1	1	1	1	1	1	1
http://www.videobb.com/privacy.php	1	1	1	2	1	1	2	1	1	2
https://flattr.com/privacy	2	1	3	2	3	3	2	2	1	2
https://help.habbo.com/hc/en-us/articles/221644748	2	2	3	2	2	3	2	2	1	2
https://www.blizzard.com/en-us/legal/a4380ee5-5c8d-4e3b-83b7-ea26d01a9918/blizzard-entertainment-online-privacy-policy	2	2	2	2	2	1	3	1	1	2
https://store.steampowered.com/privacy_agreement/	2	2	1	2	3	1	2	2	1	2
http://hypster.com/hypster/Privacy_Policy	2	2	2	2	2	1	2	1	1	2
https://wordfeud.com/privacy/	2	3	1	3	2	1	2	1	1	2
https://owncube.com/index_en.php	2	1	3	2	2	3	1	2	1	2
https://help.disqus.com/en/articles/1717103-disqus-privacy-policy	2	3	1	2	3	3	1	2	1	2
https://www.grammarly.com/privacy-policy	2	2	1	2	2	3	2	1	1	2
https://www.meredith.com/privacy.html	1	2	1	3	2	3	2	1	1	2
https://www.logmeininc.com/legal/privacy	2	2	3	2	2	3	2	2	2	2
https://www.spotify.com/us/legal/end-user-agreement/	2	2	2	2	2	2	2	2	2	2
https://security.intuit.com/index.php/privacy	2	2	3	2	3	3	2	2	2	2
https://www.tumblr.com/privacy/en	2	2	2	2	2	2	2	2	2	2
https://www.apple.com/privacy/	2	2	3	2	2	3	2	1	1	2
https://envato.com/privacy/	2	2	2	2	2	3	2	2	2	2
http://adcarehealth.com/privacy-policy/	2	3	3	2	3	3	1	2	1	2
https://www.gabelli.com/corporate/privacy	2	3	3	2	3	3	3	2	1	1
http://www.gastar.com/privacy/default.aspx	2	3	3	2	3	3	3	2	2	2
https://www.ladenburg.com/policies-disclosures/privacy-disclosure	2	2	2	2	3	3	2	1	2	2
https://www.pge.com/en_US/about-pge/company-information/privacy-policy/privacy-policy/privacy-policy.page	2	2	2	2	3	3	2	2	2	2
http://pwreit.com/?page_id=48	2	3	3	1	3	3	3	1	2	2
https://radiantdelivers.com/?page_id=1006	2	2	3	2	3	3	1	2	1	2
https://www.sce.com/privacy	2	2	2	2	3	3	1	2	1	2
https://www.blackrock.com/corporate/compliance/privacy-policy	2	3	3	2	3	3	2	2	2	2
https://www.sophirisbio.com/privacy-policy/	1	3	3	1	3	3	2	3	1	2
https://www.firstbanknj.com/about/privacy-policy	2	2	2	2	3	3	2	2	2	2
https://www.berkley.com/legal	1	3	2	2	2	3	2	1	1	2
https://www.herzfeld.com/#!privacy-policy/c3gd	2	3	3	2	3	3	1	2	1	2
https://www.greif.com/about-greif/privacy-notice	2	2	3	2	2	3	1	2	1	2
https://horizonkinetics.com/privacy-policy/	2	2	3	2	3	3	2	2	2	2
http://www.americancapital.com/privacy-policy	2	3	3	2	3	3	1	1	1	3
https://www.iretapartments.com/About/Privacy	2	3	3	2	3	3	2	2	1	2
https://www.alere.com/en/home/privacy.html	2	3	3	2	2	3	2	2	2	2
https://im.bnymellon.com/us/en/index.jsp	2	3	3	2	3	3	1	2	1	2
http://tejonranch.com/privacy-policy/	2	3	3	3	2	3	2	1	1	2
https://www.moog.com/about-us/privacy-policy.html	2	3	3	2	2	1	2	2	3	2
https://www.alcoa.com/global/en/general/privacy.asp?lc=3	2	2	3	2	3	3	2	2	3	2
http://www.rait.com/legal/terms-of-service/	3	3	3	3	3	3	1	2	1	2
https://www.eatonvance.com/Privacy-and-Security.php?WSR=corporate-origin.eatonvance.com%2FPrivacy-and-Security.php	2	2	2	2	3	3	2	2	1	2
https://www.aberdeenstandard.com/privacy	2	2	3	2	3	3	2	2	1	2
https://www.aberdeenstandard.com/privacy	2	2	3	2	3	3	2	2	1	2
https://www.nuveen.com/privacy	2	2	2	2	3	3	1	2	1	2
https://www.ishares.com/us/privacy-policy	2	3	3	2	3	3	2	2	2	2
https://www.delawarefunds.com/	2	3	2	2	3	3	1	2	2	2
https://www.goldmansachs.com/privacy-and-cookies/index.html	2	2	2	2	3	3	2	2	3	2
https://www.farmermac.com/privacy-policy/	3	3	3	3	3	3	2	3	3	2
https://www.aig.com/privacy-policy	1	3	2	2	2	3	2	2	2	2
http://www.aimco.com/privacy	1	2	2	1	3	3	2	1	1	1
https://www.allstate.com/about/privacy-statement-aic.aspx	1	2	2	1	2	3	1	2	3	2
http://www.americanindependencecorp.com/AMIC_PrivacyPolicy.html	2	3	3	1	2	3	2	2	1	2
https://www.aflac.com/about-aflac/privacy-policy.aspx	2	2	2	2	2	2	2	2	2	2
http://www.dexmedia.com/privacy/	1	2	2	1	2	2	1	1	2	1
http://www.insigniasystems.com/privacy-policy.html	2	3	3	2	3	3	1	1	3	2
https://www.mdc-partners.com/privacy-policy/	2	3	3	2	3	3	1	2	1	2
https://beta.meetme.com/#terms	2	3	3	2	3	3	1	2	1	2
https://www.aarcorp.com/terms-and-conditions/	3	3	3	1	3	3	3	1	1	2
http://www.rentechinc.com/privacy.php	2	3	3	3	3	3	2	2	1	3
http://www.agrium.com/en/privacy	2	3	3	3	3	3	1	3	1	3
https://beta.hawaiianairlines.com/legal/privacy-policy	1	2	3	1	3	2	2	1	3	2
https://www.cintas.com/privacy/	2	2	3	2	2	3	1	2	1	2
https://www.joesjeans.com/terms	2	3	3	2	3	2	1	1	1	2
http://www.pery.com/Company/PrivacyStatement	2	2	3	2	3	3	1	1	2	2
https://www.columbia.com/privacy-policy.html	2	2	3	2	2	3	1	1	2	2
https://www.paccar.com/privacy.aspx	2	3	3	3	3	3	1	1	1	2
https://www.caseys.com/privacy-policy	2	2	3	2	2	3	1	2	1	2
https://www.monro.com/Privacy-Policy/	1	3	3	2	3	3	1	2	1	2
https://www.westmarine.com/CustomerService/Privacy-Policy	1	3	3	1	3	3	1	3	2	2
https://www.mgpingredients.com/about-mgp/privacy.html	2	2	2	2	3	3	1	2	1	1
https://www.nationalbeverage.com/privacy-policy/	2	3	3	3	3	3	2	1	1	2
https://www.amgen.com/privacy-statement/	2	3	3	2	1	3	2	3	2	2
http://cel-sci.com/privacy-policy/	2	3	3	2	1	1	1	2	1	2
https://www.repligen.com/company/privacy-policy	2	2	2	1	2	1	1	3	1	2
http://www.cytrx.com/privacy	2	3	3	2	3	3	1	2	1	2
https://www.biogen.com/en_us/privacy-policy.html	2	2	3	2	2	3	2	1	2	2
https://www.gilead.com/Privacy/Privacy-Statement	2	3	3	2	2	1	2	2	3	2
https://www.pdl.com/terms-of-use/	1	1	1	1	1	1	1	2	1	2
https://www.seattlegenetics.com/privacy	2	3	3	2	3	3	2	2	1	2
https://www.parexel.com/company/trust-and-privacy/privacy-policy	2	3	3	2	2	3	1	2	1	2
https://www.incyte.com/privacy-policy	2	2	2	2	2	3	1	2	1	2
https://nrchealth.com/privacy-policy/	2	2	3	2	2	1	1	2	1	2
https://www.axogeninc.com/privacy-policy-2/	2	2	2	1	2	3	1	3	3	2
https://www.conmed.com/about-us/company/legal/privacy-policy	2	3	3	2	3	3	2	2	1	2
http://www.arthrt.com/privacy-policy/	2	2	2	1	2	1	1	2	1	1
http://www.spectranetics.com/disclaimers-privacy/	2	2	2	1	2	1	1	2	1	2
http://www.escalonmed.com/privacypolicy.html	2	3	3	3	3	2	2	2	1	2
https://www.livanova.com/en-US/Home/Cookie-Policy.aspx	2	3	3	2	3	3	2	1	1	2
https://www.iridex.com/Contact/PrivacyPolicy.aspx	2	3	3	2	2	1	1	2	1	2
https://www.abbott.com/online-terms-and-conditions.html	2	3	3	2	3	1	1	1	1	2
https://www.celldex.com/help/privacy-policy.php	2	3	3	2	3	3	2	2	2	2
https://www.meridianbioscience.com/privacy/	2	2	3	2	3	3	2	2	1	2
http://www.bio-rad.com/en-us/privacy	2	3	3	2	3	3	2	2	2	2
https://www.scholastic.com/privacy.htm	2	2	3	2	2	1	1	3	3	3
https://www.buzztime.com/business/privacy-policy/	2	3	3	2	3	3	2	2	2	2
http://www.headwaters.com/Privacy-Policy/	2	3	3	2	3	3	2	2	2	2
https://www.energyfocus.com/privacy-policy/	2	2	3	2	3	3	1	2	2	2
https://www.ebay.com/help/policies/member-behaviour-policies/user-privacy-notice-privacy-policy?id=4260	2	2	3	2	3	3	2	2	3	2
https://www.reis.com/privacy-policy/	2	3	3	2	3	3	2	2	2	2
https://www.bookingholdings.com/privacy-policy/	2	3	3	2	3	3	2	2	2	2
https://www.bankrate.com/privacy/	2	2	3	2	2	3	2	2	2	2
https://www.stamps.com/privacy-policy/	2	3	3	2	3	3	2	2	3	2
https://www.egov.com/policy/privacy-policy	2	3	3	2	3	3	1	2	2	2
https://www.lionbridge.com/legal/	2	3	3	2	3	3	2	2	1	2
http://www.bsquare.com/privacy-policy/	2	2	3	2	2	3	1	2	2	2
https://www.akamai.com/us/en/privacy-policies/	3	3	3	1	2	3	2	2	2	2
https://www.collectors.com/Home/Privacy	2	2	3	2	2	3	2	2	1	2
https://www.pfsweb.com/about/privacy-policy/	2	3	3	2	3	3	1	2	1	2
http://www.gores.com/legal/	2	3	3	3	2	2	2	2	1	2
https://www.spark.net/privacy-policy/	2	3	3	2	3	3	2	2	1	2
https://www.evine.com/p/help/evine-live/privacy/?cm_re=gft-_-privacy	1	1	3	1	3	3	1	1	1	2
https://www.insight.com/en_US/help/privacy-policy.html	2	3	3	2	3	2	2	2	1	2
https://www.destinationxl.com/mens-big-and-tall-store/static/privacypolicy	2	2	3	2	2	3	2	2	3	2
https://www.christopherandbanks.com/privacy-policy.html	2	2	3	2	2	3	1	1	2	1
https://www.menswearhouse.com/privacy-policy	2	2	3	2	2	3	2	2	1	2
https://www.steinmart.com/category/customer+service/privacy+and+security.do	2	2	3	1	2	1	1	1	1	2
https://www.finishline.com/store/corporate/privacyPolicy.jsp	2	2	3	2	2	3	1	2	2	2
http://www.arlp.com/privacy-statement/	2	3	3	3	3	2	1	1	1	2
http://www.archcoal.com/news/privacypolicy.aspx	2	3	3	3	3	3	1	2	1	2
https://www.cibc.com/en/privacy-security/digital-privacy-statement.html	2	2	3	2	2	3	2	2	1	2
https://www.cisco.com/c/en/us/about/legal/privacy-full.html	2	2	3	1	2	3	2	2	3	2
https://www.apple.com/privacy/	2	2	3	2	2	3	2	1	1	2
https://www.ea.com/legal/privacy-policy	2	3	3	2	3	3	1	2	1	2
https://www.ptc.com/legal-policies/privacy-policy	2	3	3	2	3	3	2	2	3	2
https://www.progress.com/legal/privacy-policy	2	3	3	2	3	3	2	2	1	2
https://www.synopsys.com/company/legal/privacy-policy.html	2	3	3	2	3	3	2	2	2	2
https://www.datawatch.com/privacy-policy/	2	3	3	2	3	3	1	2	2	2
https://qumu.com/en/privacy/	2	3	3	3	3	3	2	2	2	2
https://security.intuit.com/index.php/privacy	2	2	3	2	3	3	2	2	2	2
https://www.falconstor.com/legal/privacy-policy	2	3	3	2	3	3	2	2	2	2
https://www.aciworldwide.com/privacy-policy	2	2	3	2	3	3	2	2	2	2
https://www.gses.com/privacy/	2	2	3	2	3	3	1	2	2	2
https://www.smithmicro.com/privacy/	2	3	3	2	3	3	2	2	2	2
https://www.nuance.com/about-us/company-policies/privacy-policies.html?ref=footer	2	3	3	2	3	3	1	2	2	2
http://arinet.com/category/policies/	2	3	3	2	3	3	2	2	2	2
https://www.earthlink.net/privacy-policy/	2	3	3	2	3	3	2	2	2	2
https://www.autobytel.com/privacy-policy/	2	2	3	2	2	3	1	2	3	2
https://www.bestbuy.com/site/help-topics/privacy-policy/pcmcat204400050062.c?id=pcmcat204400050062	2	2	3	2	3	3	2	2	2	2
http://www.edcpub.com/legal.aspx	2	3	3	3	3	3	2	2	2	2
http://www.fossilgroup.com/privacy-policy/	2	2	3	2	3	3	2	2	2	2
https://www.averydennison.com/en/home/legal-and-privacy-notices.html	2	3	3	2	3	3	2	2	2	2
https://www.bonton.com/sc1/customer-service-privacy-policy/	2	2	3	2	3	3	2	2	1	2
https://www.fredsinc.com/corporate/about-us/privacy-policy/	2	3	3	2	3	3	2	1	1	3
http://www.costco.com/privacy-policy.html	2	2	3	2	2	3	2	2	2	3
https://www.dollartree.com/privacy-policy	2	3	3	2	3	3	2	1	1	2
https://pricesmart.com/site/ar/en/privacy	2	2	3	2	3	3	2	1	3	1
https://www.electrorent.com/us/privacy	2	2	3	2	2	3	1	2	1	2
https://www.paychex.com/corporate/security/privacy	2	2	2	2	3	3	2	1	2	2
https://www.mgrc.com/privacy-policy	2	3	3	2	3	2	1	1	1	2
https://www.allscripts.com/allscripts-com/privacy-policy	2	3	3	2	3	2	2	1	3	2
https://www.tsrconsulting.com/Website_Privacy_Policy.php	2	3	3	2	3	3	2	1	3	2
https://www.scientificgames.com/privacy-policy/	2	3	3	2	3	3	2	2	1	2
https://www.jackhenry.com/more-from-jha/pages/privacy-policy.aspx	2	3	3	1	2	3	1	2	1	1
https://www.cleco.com/privacy-policy	2	2	2	2	3	3	2	1	1	2
https://www.dominionenergy.com/privacy	2	2	2	2	3	2	2	1	3	2
https://www.analogic.com/privacy-policy/	2	3	3	2	3	3	1	2	1	2
http://www.dataio.com/Privacy	2	3	3	2	3	3	2	2	2	2
http://corporate.dataram.com/privacy-policy	3	3	3	3	3	3	2	1	1	2
https://www.kla-tencor.com/privacy-policy	2	3	3	2	3	3	2	2	1	2
https://www.matrixservicecompany.com/privacy-policy/	1	1	1	1	1	3	1	2	1	2
http://www.sunopta.com/privacy.php	1	1	1	1	1	1	1	2	1	1
https://andersonsinc.com/privacy	2	2	2	2	2	1	1	2	3	1
http://www.walterinvestment.com/privacy.html	1	1	1	1	1	1	1	2	1	2
https://www.americanexpress.com/us/legal-disclosures/online-privacy-statement.html	1	2	1	1	1	3	2	3	2	2
https://www.dnb.com/utility-pages/privacy-policy.html	2	3	3	2	3	3	2	2	2	2
https://www.equifax.com/privacy/	2	2	1	1	3	3	1	3	1	2
https://www.xylem.com/en-US/support/privacy/	1	2	1	1	1	3	1	2	1	2
http://gormanrupp.com/privacy-policy/	2	3	1	2	3	3	1	2	1	2
https://www.wholefoodsmarket.com/20180529privacy-notice-archived	1	2	1	1	2	3	1	1	2	2
https://www.kroger.com/topic/pharmacy-privacy-notice	1	1	1	1	1	1	2	2	1	1
https://www.pizzainn.com/privacy-policy/	2	3	3	2	3	3	2	2	1	2
http://www.patrickind.com/privacy/	1	1	1	1	1	1	1	2	1	1
https://www.bassettfurniture.com/customer-service/privacy-and-terms.asp	1	1	3	1	1	1	1	1	1	2
https://www.flexsteel.com/about-us/privacy	1	1	1	1	1	3	1	2	1	1
https://www.hbfuller.com/en/north-america/campaign-pages/privacy-notice	2	1	3	2	3	3	1	2	1	2
https://www.fbhs.com/privacy-policy	1	3	1	1	1	3	1	3	1	2
https://www.taylormorrison.com/privacy-policies	2	3	3	2	3	3	1	2	1	2
http://www.stratusproperties.com/terms	2	2	2	2	2	1	1	1	1	2
http://www.healthways.com/privacy	2	3	3	2	2	3	1	3	1	2
https://www.eldoradoresorts.com/privacy-policy	2	2	3	2	3	3	2	2	1	2
https://www.acmeunited.com/privacy-policy-cookie-restriction-mode	2	2	2	2	2	3	1	3	3	2
http://www.hurco.com/en-us/about-hurco/pages/privacy-policy.aspx	2	2	2	2	3	3	1	2	1	2
https://www.mocon.com/privacy.html	2	3	3	2	3	3	2	2	1	2
http://www.mts.com/en/privacy/index.htm	2	2	2	2	2	3	1	2	2	2
https://www.nordson.com/en/our-company/ethics-and-compliance/privacy-statement	2	3	1	2	3	3	1	2	2	2
https://www.tennantco.com/en_us/general-policies/privacy-policy.html#UniqueContentTabId2Tab	2	2	2	2	2	1	1	2	3	2
http://www.tecumseh.com/en/na/privacy	2	3	2	2	3	3	1	2	1	2
http://www.wsiindustries.com/privacy-policy/	2	3	3	2	2	1	1	3	1	1
https://www.maxwell.com/about_us/privacy-policy	1	1	1	1	1	3	1	3	1	1
https://www.esi.com/about-esi/privacy-policy/	2	3	2	2	2	3	2	2	2	2
https://drycal.mesalabs.com/privacy-policy/	3	3	3	3	3	3	1	3	2	2
https://www.lamresearch.com/privacy/	1	1	1	1	1	3	1	2	1	2
https://www.lawsonproducts.com/common/privacy-and-policy.jsp?pageId=kentprivacypolicy	1	1	1	1	1	1	1	2	3	2
https://www.lakeland.com/us/privacy	2	2	2	2	2	3	1	2	1	2
https://www.hollyfrontier.com/privacy-statement/default.aspx	1	1	1	1	1	3	1	1	1	2
https://www.imperialoil.ca/en-ca/legal/privacy-policy	2	2	2	2	2	1	2	2	3	2
https://www.kcg.com/legal/privacy	2	2	2	2	2	1	1	1	1	1
https://seic.com/privacy-policy	2	3	3	2	3	3	2	2	2	2
https://www.troweprice.com/corporate/en/utility/privacy-policy.html	2	3	3	2	3	3	2	2	2	2
https://www.wisdomtree.com/privacy-policy.aspx	2	3	3	3	3	3	2	2	1	2
https://www.thomsonreuters.com/en/privacy-statement.html	2	3	3	2	3	3	2	2	2	2
https://www.fortress.com/misc/privacy-statement	2	3	3	2	3	3	2	2	1	2
http://www.valueline.com/Privacy.aspx	2	3	3	2	3	3	2	2	2	2
http://www.usfunds.com/privacy-policy/#.XUzkopNKit9	2	2	2	2	3	3	2	2	1	2
https://www.americannational.com/wps/portal/an/home/legal/privacy-policy/	2	2	2	2	3	3	2	1	2	2
https://www.citizensinc.com/privacy-policy	2	2	2	2	2	2	2	2	1	2
https://www.popular.com/en/privacy	2	2	2	2	3	2	2	2	2	2
https://www.53.com/content/fifth-third/en/privacy-security/online-privacy-policy.html	2	3	3	2	2	3	2	2	1	1
https://www.fult.com/privacy_prin.asp	2	2	3	2	3	3	2	2	2	2
https://www.cbbank.com/privacy/	2	3	3	2	3	3	2	2	2	2
https://www.firstmidwest.com/privacy.aspx	2	3	3	3	3	3	2	2	2	2
https://www.trustcobank.com/page/privacy-policy-49.html	2	3	3	2	3	3	2	2	2	2
https://www.spglobal.com/en/privacy	2	3	3	2	3	3	2	2	2	2
http://www.gpreinc.com/terms-of-use/	2	3	3	2	3	3	1	2	1	2
https://www.wd40.com/privacy/	2	2	2	2	2	3	2	2	3	2
https://www.balchem.com/terms-and-conditions/	3	3	3	2	3	3	1	1	1	2
https://www.methanex.com/privacy-policy	2	3	3	3	3	3	2	1	1	2
https://www.naturessunshine.com/us/general/privacystatement/	2	2	3	2	3	3	2	2	1	2
https://www.amagpharma.com/privacy-policy/	2	3	3	2	3	1	2	2	3	2
https://www.celgene.com/celgene-privacy-policy/	2	3	3	2	3	3	2	2	2	2
http://www.herontx.com/privacy	2	3	3	2	3	3	2	2	1	2
http://www.akorn.com/foot_legal.php	2	3	3	2	3	3	2	2	2	2
http://www.juniperpharma.com/privacy/	2	3	3	3	2	2	1	1	1	1
http://www.qltinc.com/privatePolicy.htm	2	3	3	2	3	3	1	1	1	2
https://www.immunogen.com/privacy-policy/	2	3	3	3	3	3	1	1	1	2
https://www.regeneron.com/privacy-policy	2	3	3	2	3	3	1	2	1	2
https://www.perrigodocs.com/privacy/en/default.aspx	2	3	3	2	3	3	2	2	1	1
http://phx.corporate-ir.net/phoenix.zhtml?c=140690&p=irol-privacy	2	3	3	1	3	3	2	2	1	2
http://www.enzo.com/footer-links/privacy-policy	2	3	3	2	3	3	1	2	3	2
http://www.kewaunee.com/templates/Blanktemplate.aspx?CID=453	2	2	3	2	3	3	1	2	1	1
https://www.newport.com/privacy-policy	2	2	3	2	3	3	1	2	2	2
http://www.atrioncorp.com/about/privacy.asp	2	3	3	3	3	2	1	1	1	2
http://www.daxor.com/privacy-statement/	2	3	3	2	3	3	2	2	2	2
https://www.dentsplysirona.com/en-us/legal/privacy-policy.html	2	3	3	2	3	3	2	2	2	2
https://mgcdiagnostics.com/about/privacy-policy	2	3	3	2	3	3	2	2	2	2
https://www.merit.com/privacy-policy/	2	3	3	2	3	3	2	2	1	2
https://transenterix.com/privacy-policy	2	3	3	2	3	3	2	2	1	2
https://www.icumed.com/about-us/corporate-policies/privacy-policy	2	3	3	2	3	3	2	2	2	2
http://corporate.usph.com/corporate/privacy.aspx	2	3	3	3	3	3	2	2	2	2
http://www.kaiseraluminum.com/privacy-policy/	2	3	3	2	3	3	1	2	2	2
http://www.gulfmark.com/privacy-policy.html	2	3	3	3	3	3	2	2	2	2
http://www.vsecorp.com/privacy.html	2	3	3	2	3	3	1	2	2	2
https://www.daktronics.com/en-us/about-us/privacy-notice	2	3	3	2	3	3	2	2	2	2
